dia,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
20,474,1.457,548,3.193,3.044,4.136,1.218,2.341,1.295,2.840,2.238,1.498,266,4.137,4.137,1.215,1.215,1.526,4.137,1.656,784,458,1.456,812,1.247,4.136,326
20,474,1.457,548,3.193,3.044,4.137,1.218,2.341,1.295,2.840,2.238,1.498,266,4.138,4.138,1.215,1.215,1.526,4.138,1.656,784,458,1.456,812,1.247,4.137,326
20,474,1.457,548,3.193,3.044,4.138,1.218,2.341,1.295,2.840,2.238,1.498,266,4.139,4.139,1.215,1.215,1.526,4.139,1.656,784,458,1.456,812,1.247,4.138,326
20,474,1.457,548,3.193,3.044,4.139,1.218,2.341,1.295,2.840,2.238,1.498,266,4.140,4.140,1.215,1.215,1.526,4.140,1.656,784,458,1.456,812,1.247,4.139,326
20,474,1.457,548,3.193,3.044,4.140,1.218,2.341,1.295,2.840,2.238,1.498,266,4.141,4.141,1.215,1.215,1.526,4.141,1.656,784,458,1.456,812,1.247,4.140,326
20,474,1.457,548,3.193,3.044,4.141,1.218,2.341,1.295,2.840,2.238,1.498,266,4.142,4.142,1.215,1.215,1.526,4.142,1.656,784,458,1.456,812,1.247,4.141,326
20,474,1.457,548,3.193,3.044,4.142,1.218,2.341,1.295,2.840,2.238,1.498,266,4.143,4.143,1.215,1.215,1.526,4.143,1.656,784,458,1.456,812,1.247,4.142,326
20,474,1.457,548,3.193,3.044,4.143,1.218,2.341,1.295,2.840,2.238,1.498,266,4.144,4.144,1.215,1.215,1.526,4.144,1.656,784,458,1.456,812,1.247,4.143,326
20,474,1.457,548,3.193,3.044,4.144,1.218,2.341,1.295,2.840,2.238,1.498,266,4.145,4.145,1.215,1.215,1.526,4.145,1.656,784,458,1.456,812,1.247,4.144,326
20,474,1.457,548,3.193,3.044,4.145,1.218,2.341,1.295,2.840,2.238,1.498,266,4.146,4.146,1.215,1.215,1.526,4.146,1.656,784,458,1.456,812,1.247,4.145,326
20,474,1.457,548,3.193,3.044,4.146,1.218,2.341,1.295,2.840,2.238,1.498,266,4.147,4.147,1.215,1.215,1.526,4.147,1.656,784,458,1.456,812,1.247,4.146,326
20,474,1.457,548,3.193,3.044,4.147,1.218,2.341,1.295,2.840,2.238,1.498,266,4.148,4.148,1.215,1.215,1.526,4.148,1.656,784,458,1.456,812,1.247,4.147,326
20,474,1.457,548,3.193,3.044,4.148,1.218,2.341,1.295,2.840,2.238,1.498,266,4.149,4.149,1.215,1.215,1.526,4.149,1.656,784,458,1.456,812,1.247,4.148,326
20,474,1.457,548,3.193,3.044,4.149,1.218,2.341,1.295,2.840,2.238,1.498,266,4.150,4.150,1.215,1.215,1.526,4.150,1.656,784,458,1.456,812,1.247,4.149,326
20,474,1.457,548,3.193,3.044,4.150,1.218,2.341,1.295,2.840,2.238,1.498,266,4.151,4.151,1.215,1.215,1.526,4.151,1.656,784,458,1.456,812,1.247,4.150,326
20,474,1.457,548,3.193,3.044,4.151,1.218,2.341,1.295,2.840,2.238,1.498,266,4.152,4.152,1.215,1.215,1.526,4.152,1.656,784,458,1.456,812,1.247,4.151,326
20,474,1.457,548,3.193,3.044,4.152,1.218,2.341,1.295,2.840,2.238,1.498,266,4.153,4.153,1.215,1.215,1.526,4.153,1.656,784,458,1.456,812,1.247,4.152,326
20,474,1.457,548,3.193,3.044,4.153,1.218,2.341,1.295,2.840,2.238,1.498,266,4.154,4.154,1.215,1.215,1.526,4.154,1.656,784,458,1.456,812,1.247,4.153,326
20,474,1.457,548,3.193,3.044,4.154,1.218,2.341,1.295,2.840,2.238,1.498,266,4.155,4.155,1.215,1.215,1.526,4.155,1.656,784,458,1.456,812,1.247,4.154,326
20,474,1.457,548,3.193,3.044,4.155,1.218,2.341,1.295,2.840,2.238,1.498,266,4.156,4.156,1.215,1.215,1.526,4.156,1.656,784,458,1.456,812,1.247,4.155,326
20,474,1.457,548,3.193,3.044,4.156,1.218,2.341,1.295,2.840,2.238,1.498,266,4.157,4.157,1.215,1.215,1.526,4.157,1.656,784,458,1.456,812,1.247,4.156,326
20,474,1.457,548,3.193,3.044,4.157,1.218,2.341,1.295,2.840,2.238,1.498,266,4.158,4.158,1.215,1.215,1.526,4.158,1.656,784,458,1.456,812,1.247,4.157,326
20,474,1.457,548,3.193,3.044,4.158,1.218,2.341,1.295,2.840,2.238,1.498,266,4.159,4.159,1.215,1.215,1.526,4.159,1.656,784,458,1.456,812,1.247,4.158,326
20,474,1.457,548,3.193,3.044,4.159,1.218,2.341,1.295,2.840,2.238,1.498,266,4.160,4.160,1.215,1.215,1.526,4.160,1.656,784,458,1.456,812,1.247,4.159,326
20,474,1.457,548,3.193,3.044,4.160,1.218,2.341,1.295,2.840,2.238,1.498,266,4.161,4.161,1.215,1.215,1.526,4.161,1.656,784,458,1.456,812,1.247,4.160,326
20,474,1.457,548,3.193,3.044,4.161,1.218,2.341,1.295,2.840,2.238,1.498,266,4.162,4.162,1.215,1.215,1.526,4.162,1.656,784,458,1.456,812,1.247,4.161,326
20,474,1.457,548,3.193,3.044,4.162,1.218,2.341,1.295,2.840,2.238,1.498,266,4.163,4.163,1.215,1.215,1.526,4.163,1.656,784,458,1.456,812,1.247,4.162,326
20,474,1.457,548,3.193,3.044,4.163,1.218,2.341,1.295,2.840,2.238,1.498,266,4.164,4.164,1.215,1.215,1.526,4.164,1.656,784,458,1.456,812,1.247,4.163,326
20,474,1.457,548,3.193,3.044,4.164,1.218,2.341,1.295,2.840,2.238,1.498,266,4.165,4.165,1.215,1.215,1.526,4.165,1.656,784,458,1.456,812,1.247,4.164,326
20,474,1.457,548,3.193,3.044,4.165,1.218,2.341,1.295,2.840,2.238,1.498,266,4.166,4.166,1.215,1.215,1.526,4.166,1.656,784,458,1.456,812,1.247,4.165,326
20,474,1.457,548,3.193,3.044,4.166,1.218,2.341,1.295,2.840,2.238,1.498,266,4.167,4.167,1.215,1.215,1.526,4.167,1.656,784,458,1.456,812,1.247,4.166,326
20,474,1.457,548,3.193,3.044,4.167,1.218,2.341,1.295,2.840,2.238,1.498,266,4.168,4.168,1.215,1.215,1.526,4.168,1.656,784,458,1.456,812,1.247,4.167,326
20,474,1.457,548,3.193,3.044,4.168,1.218,2.341,1.295,2.840,2.238,1.498,266,4.169,4.169,1.215,1.215,1.526,4.169,1.656,784,458,1.456,812,1.247,4.168,326
20,474,1.457,548,3.193,3.044,4.169,1.218,2.341,1.295,2.840,2.238,1.498,266,4.170,4.170,1.215,1.215,1.526,4.170,1.656,784,458,1.456,812,1.247,4.169,326
20,474,1.457,548,3.193,3.044,4.170,1.218,2.341,1.295,2.840,2.238,1.498,266,4.171,4.171,1.215,1.215,1.526,4.171,1.656,784,458,1.456,812,1.247,4.170,326
20,474,1.457,548,3.193,3.044,4.171,1.218,2.341,1.295,2.840,2.238,1.498,266,4.172,4.172,1.215,1.215,1.526,4.172,1.656,784,458,1.456,812,1.247,4.171,326
20,474,1.457,548,3.193,3.044,4.172,1.218,2.341,1.295,2.840,2.238,1.498,266,4.173,4.173,1.215,1.215,1.526,4.173,1.656,784,458,1.456,812,1.247,4.172,326
20,474,1.457,548,3.193,3.044,4.173,1.218,2.341,1.295,2.840,2.238,1.498,266,4.174,4.174,1.215,1.215,1.526,4.174,1.656,784,458,1.456,812,1.247,4.173,326
20,474,1.457,548,3.193,3.044,4.174,1.218,2.341,1.295,2.840,2.238,1.498,266,4.175,4.175,1.215,1.215,1.526,4.175,1.656,784,458,1.456,812,1.247,4.174,326
20,474,1.457,548,3.193,3.044,4.175,1.218,2.341,1.295,2.840,2.238,1.498,266,4.176,4.176,1.215,1.215,1.526,4.176,1.656,784,458,1.456,812,1.247,4.175,326
20,474,1.457,548,3.193,3.044,4.176,1.218,2.341,1.295,2.840,2.238,1.498,266,4.177,4.177,1.215,1.215,1.526,4.177,1.656,784,458,1.456,812,1.247,4.176,326
20,474,1.457,548,3.193,3.044,4.177,1.218,2.341,1.295,2.840,2.238,1.498,266,4.178,4.178,1.215,1.215,1.526,4.178,1.656,784,458,1.456,812,1.247,4.177,326
20,474,1.457,548,3.193,3.044,4.178,1.218,2.341,1.295,2.840,2.238,1.498,266,4.179,4.179,1.215,1.215,1.526,4.179,1.656,784,458,1.456,812,1.247,4.178,326
20,474,1.457,548,3.193,3.044,4.179,1.218,2.341,1.295,2.840,2.238,1.498,266,4.180,4.180,1.215,1.215,1.526,4.180,1.656,784,458,1.456,812,1.247,4.179,326
20,474,1.457,548,3.193,3.044,4.180,1.218,2.341,1.295,2.840,2.238,1.498,266,4.181,4.181,1.215,1.215,1.526,4.181,1.656,784,458,1.456,812,1.247,4.180,326
20,474,1.457,548,3.193,3.044,4.181,1.218,2.341,1.295,2.840,2.238,1.498,266,4.182,4.182,1.215,1.215,1.526,4.182,1.656,784,458,1.456,812,1.247,4.181,326
20,474,1.457,548,3.193,3.044,4.182,1.218,2.341,1.295,2.840,2.238,1.498,266,4.183,4.183,1.215,1.215,1.526,4.183,1.656,784,458,1.456,812,1.247,4.182,326
20,474,1.457,548,3.193,3.044,4.183,1.218,2.341,1.295,2.840,2.238,1.498,266,4.184,4.184,1.215,1.215,1.526,4.184,1.656,784,458,1.456,812,1.247,4.183,326
20,474,1.457,548,3.193,3.044,4.184,1.218,2.341,1.295,2.840,2.238,1.498,266,4.185,4.185,1.215,1.215,1.526,4.185,1.656,784,458,1.456,812,1.247,4.184,326
20,474,1.457,548,3.193,3.044,4.185,1.218,2.341,1.295,2.840,2.238,1.498,266,4.186,4.186,1.215,1.215,1.526,4.186,1.656,784,458,1.456,812,1.247,4.185,326
20,474,1.457,548,3.193,3.044,4.186,1.218,2.341,1.295,2.840,2.238,1.498,266,4.187,4.187,1.215,1.215,1.526,4.187,1.656,784,458,1.456,812,1.247,4.186,326
20,474,1.457,548,3.193,3.044,4.187,1.218,2.341,1.295,2.840,2.238,1.498,266,4.188,4.188,1.215,1.215,1.526,4.188,1.656,784,458,1.456,812,1.247,4.187,326
20,474,1.457,548,3.193,3.044,4.188,1.218,2.341,1.295,2.840,2.238,1.498,266,4.189,4.189,1.215,1.215,1.526,4.189,1.656,784,458,1.456,812,1.247,4.188,326
20,474,1.457,548,3.193,3.044,4.189,1.218,2.341,1.295,2.840,2.238,1.498,266,4.190,4.190,1.215,1.215,1.526,4.190,1.656,784,458,1.456,812,1.247,4.189,326
20,474,1.457,548,3.193,3.044,4.190,1.218,2.341,1.295,2.840,2.238,1.498,266,4.191,4.191,1.215,1.215,1.526,4.191,1.656,784,458,1.456,812,1.247,4.190,326
20,474,1.457,548,3.193,3.044,4.191,1.218,2.341,1.295,2.840,2.238,1.498,266,4.192,4.192,1.215,1.215,1.526,4.192,1.656,784,458,1.456,812,1.247,4.191,326
20,474,1.457,548,3.193,3.044,4.192,1.218,2.341,1.295,2.840,2.238,1.498,266,4.193,4.193,1.215,1.215,1.526,4.193,1.656,784,458,1.456,812,1.247,4.192,326
20,474,1.457,548,3.193,3.044,4.193,1.218,2.341,1.295,2.840,2.238,1.498,266,4.194,4.194,1.215,1.215,1.526,4.194,1.656,784,458,1.456,812,1.247,4.193,326
20,474,1.457,548,3.193,3.044,4.194,1.218,2.341,1.295,2.840,2.238,1.498,266,4.195,4.195,1.215,1.215,1.526,4.195,1.656,784,458,1.456,812,1.247,4.194,326
20,474,1.457,548,3.193,3.044,4.195,1.218,2.341,1.295,2.840,2.238,1.498,266,4.196,4.196,1.215,1.215,1.526,4.196,1.656,784,458,1.456,812,1.247,4.195,326
20,474,1.457,548,3.193,3.044,4.196,1.218,2.341,1.295,2.840,2.238,1.498,266,4.197,4.197,1.215,1.215,1.526,4.197,1.656,784,458,1.456,812,1.247,4.196,326
20,474,1.457,548,3.193,3.044,4.197,1.218,2.341,1.295,2.840,2.238,1.498,266,4.198,4.198,1.215,1.215,1.526,4.198,1.656,784,458,1.456,812,1.247,4.197,326
20,474,1.457,548,3.193,3.044,4.198,1.218,2.341,1.295,2.840,2.238,1.498,266,4.199,4.199,1.215,1.215,1.526,4.199,1.656,784,458,1.456,812,1.247,4.198,326
20,474,1.457,548,3.193,3.044,4.199,1.218,2.341,1.295,2.840,2.238,1.498,266,4.200,4.200,1.215,1.215,1.526,4.200,1.656,784,458,1.456,812,1.247,4.199,326
20,474,1.457,548,3.193,3.044,4.200,1.218,2.341,1.295,2.840,2.238,1.498,266,4.201,4.201,1.215,1.215,1.526,4.201,1.656,784,458,1.456,812,1.247,4.200,326
20,474,1.457,548,3.193,3.044,4.201,1.218,2.341,1.295,2.840,2.238,1.498,266,4.202,4.202,1.215,1.215,1.526,4.202,1.656,784,458,1.456,812,1.247,4.201,326
20,474,1.457,548,3.193,3.044,4.202,1.218,2.341,1.295,2.840,2.238,1.498,266,4.203,4.203,1.215,1.215,1.526,4.203,1.656,784,458,1.456,812,1.247,4.202,326
20,474,1.457,548,3.193,3.044,4.203,1.218,2.341,1.295,2.840,2.238,1.498,266,4.204,4.204,1.215,1.215,1.526,4.204,1.656,784,458,1.456,812,1.247,4.203,326
20,474,1.457,548,3.193,3.044,4.204,1.218,2.341,1.295,2.840,2.238,1.498,266,4.205,4.205,1.215,1.215,1.526,4.205,1.656,784,458,1.456,812,1.247,4.204,326
20,474,1.457,548,3.193,3.044,4.205,1.218,2.341,1.295,2.840,2.238,1.498,266,4.206,4.206,1.215,1.215,1.526,4.206,1.656,784,458,1.456,812,1.247,4.205,326
20,474,1.457,548,3.193,3.044,4.206,1.218,2.341,1.295,2.840,2.238,1.498,266,4.207,4.207,1.215,1.215,1.526,4.207,1.656,784,458,1.456,812,1.247,4.206,326
20,474,1.457,548,3.193,3.044,4.207,1.218,2.341,1.295,2.840,2.238,1.498,266,4.208,4.208,1.215,1.215,1.526,4.208,1.656,784,458,1.456,812,1.247,4.207,326
20,474,1.457,548,3.193,3.044,4.208,1.218,2.341,1.295,2.840,2.238,1.498,266,4.209,4.209,1.215,1.215,1.526,4.209,1.656,784,458,1.456,812,1.247,4.208,326
20,474,1.457,548,3.193,3.044,4.209,1.218,2.341,1.295,2.840,2.238,1.498,266,4.210,4.210,1.215,1.215,1.526,4.210,1.656,784,458,1.456,812,1.247,4.209,326
20,474,1.457,548,3.193,3.044,4.210,1.218,2.341,1.295,2.840,2.238,1.498,266,4.211,4.211,1.215,1.215,1.526,4.211,1.656,784,458,1.456,812,1.247,4.210,326
20,474,1.457,548,3.193,3.044,4.211,1.218,2.341,1.295,2.840,2.238,1.498,266,4.212,4.212,1.215,1.215,1.526,4.212,1.656,784,458,1.456,812,1.247,4.211,326
20,474,1.457,548,3.193,3.044,4.212,1.218,2.341,1.295,2.840,2.238,1.498,266,4.213,4.213,1.215,1.215,1.526,4.213,1.656,784,458,1.456,812,1.247,4.212,326
20,474,1.457,548,3.193,3.044,4.213,1.218,2.341,1.295,2.840,2.238,1.498,266,4.214,4.214,1.215,1.215,1.526,4.214,1.656,784,458,1.456,812,1.247,4.213,326
20,474,1.457,548,3.193,3.044,4.214,1.218,2.341,1.295,2.840,2.238,1.498,266,4.215,4.215,1.215,1.215,1.526,4.215,1.656,784,458,1.456,812,1.247,4.214,326
20,474,1.457,548,3.193,3.044,4.215,1.218,2.341,1.295,2.840,2.238,1.498,266,4.216,4.216,1.215,1.215,1.526,4.216,1.656,784,458,1.456,812,1.247,4.215,326
20,474,1.457,548,3.193,3.044,4.216,1.218,2.341,1.295,2.840,2.238,1.498,266,4.217,4.217,1.215,1.215,1.526,4.217,1.656,784,458,1.456,812,1.247,4.216,326
20,474,1.457,548,3.193,3.044,4.217,1.218,2.341,1.295,2.840,2.238,1.498,266,4.218,4.218,1.215,1.215,1.526,4.218,1.656,784,458,1.456,812,1.247,4.217,326
20,474,1.457,548,3.193,3.044,4.218,1.218,2.341,1.295,2.840,2.238,1.498,266,4.219,4.219,1.215,1.215,1.526,4.219,1.656,784,458,1.456,812,1.247,4.218,326
20,474,1.457,548,3.193,3.044,4.219,1.218,2.341,1.295,2.840,2.238,1.498,266,4.220,4.220,1.215,1.215,1.526,4.220,1.656,784,458,1.456,812,1.247,4.219,326
20,474,1.457,548,3.193,3.044,4.220,1.218,2.341,1.295,2.840,2.238,1.498,266,4.221,4.221,1.215,1.215,1.526,4.221,1.656,784,458,1.456,812,1.247,4.220,326
21,474,1.457,548,3.193,3.044,4.221,1.218,2.341,1.295,2.840,2.238,1.498,266,4.222,4.222,1.215,1.215,1.526,4.222,1.656,784,458,1.456,812,1.247,4.221,326
21,474,1.457,548,3.193,3.044,4.222,1.218,2.341,1.295,2.840,2.238,1.498,266,4.223,4.223,1.215,1.215,1.526,4.223,1.656,784,458,1.456,812,1.247,4.222,326
21,474,1.457,548,3.193,3.044,4.223,1.218,2.341,1.295,2.840,2.238,1.498,266,4.224,4.224,1.215,1.215,1.526,4.224,1.656,784,458,1.456,812,1.247,4.223,326
21,474,1.457,548,3.193,3.044,4.224,1.218,2.341,1.295,2.840,2.238,1.498,266,4.225,4.225,1.215,1.215,1.526,4.225,1.656,784,458,1.456,812,1.247,4.224,326
21,474,1.457,548,3.193,3.044,4.225,1.218,2.341,1.295,2.840,2.238,1.498,266,4.226,4.226,1.215,1.215,1.526,4.226,1.656,784,458,1.456,812,1.247,4.225,326
21,474,1.457,548,3.193,3.044,4.226,1.218,2.341,1.295,2.840,2.238,1.498,266,4.227,4.227,1.215,1.215,1.526,4.227,1.656,784,458,1.456,812,1.247,4.226,326
21,474,1.457,548,3.193,3.044,4.227,1.218,2.341,1.295,2.840,2.238,1.498,266,4.228,4.228,1.215,1.215,1.526,4.228,1.656,784,458,1.456,812,1.247,4.227,326
21,474,1.457,548,3.193,3.044,4.228,1.218,2.341,1.295,2.840,2.238,1.498,266,4.229,4.229,1.215,1.215,1.526,4.229,1.656,784,458,1.456,812,1.247,4.228,326
21,474,1.457,548,3.193,3.044,4.229,1.218,2.341,1.295,2.840,2.238,1.498,266,4.230,4.230,1.215,1.215,1.526,4.230,1.656,784,458,1.456,812,1.247,4.229,326
21,474,1.457,548,3.193,3.044,4.230,1.218,2.341,1.295,2.840,2.238,1.498,266,4.231,4.231,1.215,1.215,1.526,4.231,1.656,784,458,1.456,812,1.247,4.230,326
21,474,1.457,548,3.193,3.044,4.231,1.218,2.341,1.295,2.840,2.238,1.498,266,4.232,4.232,1.215,1.215,1.526,4.232,1.656,784,458,1.456,812,1.247,4.231,326
21,474,1.457,548,3.193,3.044,4.232,1.218,2.341,1.295,2.840,2.238,1.498,266,4.233,4.233,1.215,1.215,1.526,4.233,1.656,784,458,1.456,812,1.247,4.232,326
21,474,1.457,548,3.193,3.044,4.233,1.218,2.341,1.295,2.840,2.238,1.498,266,4.234,4.234,1.215,1.215,1.526,4.234,1.656,784,458,1.456,812,1.247,4.233,326
21,474,1.457,548,3.193,3.044,4.234,1.218,2.341,1.295,2.840,2.238,1.498,266,4.235,4.235,1.215,1.215,1.526,4.235,1.656,784,458,1.456,812,1.247,4.234,326
21,474,1.457,548,3.193,3.044,4.235,1.218,2.341,1.295,2.840,2.238,1.498,266,4.236,4.236,1.215,1.215,1.526,4.236,1.656,784,458,1.456,812,1.247,4.235,326
21,474,1.457,548,3.193,3.044,4.236,1.218,2.341,1.295,2.840,2.238,1.498,266,4.237,4.237,1.215,1.215,1.526,4.237,1.656,784,458,1.456,812,1.247,4.236,326
21,474,1.457,548,3.193,3.044,4.237,1.218,2.341,1.295,2.840,2.238,1.498,266,4.238,4.238,1.215,1.215,1.526,4.238,1.656,784,458,1.456,812,1.247,4.237,326
21,474,1.457,548,3.193,3.044,4.238,1.218,2.341,1.295,2.840,2.238,1.498,266,4.239,4.239,1.215,1.215,1.526,4.239,1.656,784,458,1.456,812,1.247,4.238,326
21,474,1.457,548,3.193,3.044,4.239,1.218,2.341,1.295,2.840,2.238,1.498,266,4.240,4.240,1.215,1.215,1.526,4.240,1.656,784,458,1.456,812,1.247,4.239,326
21,474,1.457,548,3.193,3.044,4.240,1.218,2.341,1.295,2.840,2.238,1.498,266,4.241,4.241,1.215,1.215,1.526,4.241,1.656,784,458,1.456,812,1.247,4.240,326
21,474,1.457,548,3.193,3.044,4.241,1.218,2.341,1.295,2.840,2.238,1.498,266,4.242,4.242,1.215,1.215,1.526,4.242,1.656,784,458,1.456,812,1.247,4.241,326
21,474,1.457,548,3.193,3.044,4.242,1.218,2.341,1.295,2.840,2.238,1.498,266,4.243,4.243,1.215,1.215,1.526,4.243,1.656,784,458,1.456,812,1.247,4.242,326
21,474,1.457,548,3.193,3.044,4.243,1.218,2.341,1.295,2.840,2.238,1.498,266,4.244,4.244,1.215,1.215,1.526,4.244,1.656,784,458,1.456,812,1.247,4.243,326
21,474,1.457,548,3.193,3.044,4.244,1.218,2.341,1.295,2.840,2.238,1.498,266,4.245,4.245,1.215,1.215,1.526,4.245,1.656,784,458,1.456,812,1.247,4.244,326
21,474,1.457,548,3.193,3.044,4.245,1.218,2.341,1.295,2.840,2.238,1.498,266,4.246,4.246,1.215,1.215,1.526,4.246,1.656,784,458,1.456,812,1.247,4.245,326
21,474,1.457,548,3.193,3.044,4.246,1.218,2.341,1.295,2.840,2.238,1.498,266,4.247,4.247,1.215,1.215,1.526,4.247,1.656,784,458,1.456,812,1.247,4.246,326
21,474,1.457,548,3.193,3.044,4.247,1.218,2.341,1.295,2.840,2.238,1.498,266,4.248,4.248,1.215,1.215,1.526,4.248,1.656,784,458,1.456,812,1.247,4.247,326
21,474,1.457,548,3.193,3.044,4.248,1.218,2.341,1.295,2.840,2.238,1.498,266,4.249,4.249,1.215,1.215,1.526,4.249,1.656,784,458,1.456,812,1.247,4.248,326
21,474,1.457,548,3.193,3.044,4.249,1.218,2.341,1.295,2.840,2.238,1.498,266,4.250,4.250,1.215,1.215,1.526,4.250,1.656,784,458,1.456,812,1.247,4.249,326
21,474,1.457,548,3.193,3.044,4.250,1.218,2.341,1.295,2.840,2.238,1.498,266,4.251,4.251,1.215,1.215,1.526,4.251,1.656,784,458,1.456,812,1.247,4.250,326
21,474,1.457,548,3.193,3.044,4.251,1.218,2.341,1.295,2.840,2.238,1.498,266,4.252,4.252,1.215,1.215,1.526,4.252,1.656,784,458,1.456,812,1.247,4.251,326
21,474,1.457,548,3.193,3.044,4.252,1.218,2.341,1.295,2.840,2.238,1.498,266,4.253,4.253,1.215,1.215,1.526,4.253,1.656,784,458,1.456,812,1.247,4.252,326
21,474,1.457,548,3.193,3.044,4.253,1.218,2.341,1.295,2.840,2.238,1.498,266,4.254,4.254,1.215,1.215,1.526,4.254,1.656,784,458,1.456,812,1.247,4.253,326
21,474,1.457,548,3.193,3.044,4.254,1.218,2.341,1.295,2.840,2.238,1.498,266,4.255,4.255,1.215,1.215,1.526,4.255,1.656,784,458,1.456,812,1.247,4.254,326
21,474,1.457,548,3.193,3.044,4.255,1.218,2.341,1.295,2.840,2.238,1.498,266,4.256,4.256,1.215,1.215,1.526,4.256,1.656,784,458,1.456,812,1.247,4.255,326
21,474,1.457,548,3.193,3.044,4.256,1.218,2.341,1.295,2.840,2.238,1.498,266,4.257,4.257,1.215,1.215,1.526,4.257,1.656,784,458,1.456,812,1.247,4.256,326
21,474,1.457,548,3.193,3.044,4.257,1.218,2.341,1.295,2.840,2.238,1.498,266,4.258,4.258,1.215,1.215,1.526,4.258,1.656,784,458,1.456,812,1.247,4.257,326
21,474,1.457,548,3.193,3.044,4.258,1.218,2.341,1.295,2.840,2.238,1.498,266,4.259,4.259,1.215,1.215,1.526,4.259,1.656,784,458,1.456,812,1.247,4.258,326
21,474,1.457,548,3.193,3.044,4.259,1.218,2.341,1.295,2.840,2.238,1.498,266,4.260,4.260,1.215,1.215,1.526,4.260,1.656,784,458,1.456,812,1.247,4.259,326
21,474,1.457,548,3.193,3.044,4.260,1.218,2.341,1.295,2.840,2.238,1.498,266,4.261,4.261,1.215,1.215,1.526,4.261,1.656,784,458,1.456,812,1.247,4.260,326
21,474,1.457,548,3.193,3.044,4.261,1.218,2.341,1.295,2.840,2.238,1.498,266,4.262,4.262,1.215,1.215,1.526,4.262,1.656,784,458,1.456,812,1.247,4.261,326
21,474,1.457,548,3.193,3.044,4.262,1.218,2.341,1.295,2.840,2.238,1.498,266,4.263,4.263,1.215,1.215,1.526,4.263,1.656,784,458,1.456,812,1.247,4.262,326
21,474,1.457,548,3.193,3.044,4.263,1.218,2.341,1.295,2.840,2.238,1.498,266,4.264,4.264,1.215,1.215,1.526,4.264,1.656,784,458,1.456,812,1.247,4.263,326
21,474,1.457,548,3.193,3.044,4.264,1.218,2.341,1.295,2.840,2.238,1.498,266,4.265,4.265,1.215,1.215,1.526,4.265,1.656,784,458,1.456,812,1.247,4.264,326
21,474,1.457,548,3.193,3.044,4.265,1.218,2.341,1.295,2.840,2.238,1.498,266,4.266,4.266,1.215,1.215,1.526,4.266,1.656,784,458,1.456,812,1.247,4.265,326
21,474,1.457,548,3.193,3.044,4.266,1.218,2.341,1.295,2.840,2.238,1.498,266,4.267,4.267,1.215,1.215,1.526,4.267,1.656,784,458,1.456,812,1.247,4.266,326
21,474,1.457,548,3.193,3.044,4.267,1.218,2.341,1.295,2.840,2.238,1.498,266,4.268,4.268,1.215,1.215,1.526,4.268,1.656,784,458,1.456,812,1.247,4.267,326
21,474,1.457,548,3.193,3.044,4.268,1.218,2.341,1.295,2.840,2.238,1.498,266,4.269,4.269,1.215,1.215,1.526,4.269,1.656,784,458,1.456,812,1.247,4.268,326
21,474,1.457,548,3.193,3.044,4.269,1.218,2.341,1.295,2.840,2.238,1.498,266,4.270,4.270,1.215,1.215,1.526,4.270,1.656,784,458,1.456,812,1.247,4.269,326
21,474,1.457,548,3.193,3.044,4.270,1.218,2.341,1.295,2.840,2.238,1.498,266,4.271,4.271,1.215,1.215,1.526,4.271,1.656,784,458,1.456,812,1.247,4.270,326
21,474,1.457,548,3.193,3.044,4.271,1.218,2.341,1.295,2.840,2.238,1.498,266,4.272,4.272,1.215,1.215,1.526,4.272,1.656,784,458,1.456,812,1.247,4.271,326
21,474,1.457,548,3.193,3.044,4.272,1.218,2.341,1.295,2.840,2.238,1.498,266,4.273,4.273,1.215,1.215,1.526,4.273,1.656,784,458,1.456,812,1.247,4.272,326
21,474,1.457,548,3.193,3.044,4.273,1.218,2.341,1.295,2.840,2.238,1.498,266,4.274,4.274,1.215,1.215,1.526,4.274,1.656,784,458,1.456,812,1.247,4.273,326
21,474,1.457,548,3.193,3.044,4.274,1.218,2.341,1.295,2.840,2.238,1.498,266,4.275,4.275,1.215,1.215,1.526,4.275,1.656,784,458,1.456,812,1.247,4.274,326
21,474,1.457,548,3.193,3.044,4.275,1.218,2.341,1.295,2.840,2.238,1.498,266,4.276,4.276,1.215,1.215,1.526,4.276,1.656,784,458,1.456,812,1.247,4.275,326
21,474,1.457,548,3.193,3.044,4.276,1.218,2.341,1.295,2.840,2.238,1.498,266,4.277,4.277,1.215,1.215,1.526,4.277,1.656,784,458,1.456,812,1.247,4.276,326
21,474,1.457,548,3.193,3.044,4.277,1.218,2.341,1.295,2.840,2.238,1.498,266,4.278,4.278,1.215,1.215,1.526,4.278,1.656,784,458,1.456,812,1.247,4.277,326
21,474,1.457,548,3.193,3.044,4.278,1.218,2.341,1.295,2.840,2.238,1.498,266,4.279,4.279,1.215,1.215,1.526,4.279,1.656,784,458,1.456,812,1.247,4.278,326
21,474,1.457,548,3.193,3.044,4.279,1.218,2.341,1.295,2.840,2.238,1.498,266,4.280,4.280,1.215,1.215,1.526,4.280,1.656,784,458,1.456,812,1.247,4.279,326
